Unnamed: 0,title,artist,lyrics
57,A Tu Favor,Uriel Barrera,"no sé qué le ves
no te trata bien
él dice que te ama pero miente yo lo sé
debes de entender que él no te hace bien
tú eres la princesa y tu corona está con él
mi amor te mereces alguien más
alguien que te sepa valorar
alguien que te haga sentir como que no hay nadie más
que te trate bien
que te llene de flores que te abra la puerta cuando corresponde
que sea detallista y que con sus caricias logre conquistarte
que no se le olvide que tú eres su mundo y que te presuma a cada segundo
si crees que no existen los hombres galantes pues aquí estoy yo
yo no soy perfecto solo un caballero
que está a tu favor
y estaré a tu favor hoy y siempre
uriel barrera
no sé qué le ves
mi amor te mereces alguien más
alguien que te sepa valorar
alguien que te haga sentir como que no hay nadie más
que te trate bien
que te llene de flores que te abra la puerta cuando corresponde
que sea detallista y que con sus caricias logre conquistarte
que no se le olvide que tú eres su mundo y que te presuma a cada segundo
si crees que no existen los hombres galantes pues aquí estoy yo
yo no soy perfecto solo un caballero
que está a tu favor
a tu favor"
58,A Tu Lado,Bobby Pulido,"cuando estoy a tu lado
se detiene todo el tiempo
me entretengo con tus besos
despiertas mis sentimientos
cuando estoy a tu lado
se me olvidan mis problemas
eres mi mejor amiga
quisiera que siempre fueras
a tu lado quiero estar
tengo el cielo en tu mirar
con ansias de poder besar
esos labios que me hacen suspirar
a tu lado yo moriré
y en el cielo te esperaré
y de nuevo ver renacer
este amor que es verdadero
cuando estoy a tu lado
se me olvidan mis problemas
eres mi mejor amiga
quisiera que siempre fueras
a tu lado quiero estar
tengo el cielo en tu mirar
con ansias de poder besar
esos labios que me hacen suspirar
a tu lado yo moriré
y en el cielo te esperaré
y de nuevo ver renacer
este amor que es verdadero
a tu lado quiero estar
tengo el cielo en tu mirar
con ansias de poder besar
esos labios que me hacen suspirar"
59,A Tu Medida,Lidia Avila,"yo no esperaba encontrarte
pero llegaste de pronto
sólo bastó con mirarte
y me llenaste los ojos
como el sol tú lo iluminaste todo
fueron pasando los días
te convertiste en mi mundo
y nos ganamos el cielo
en un eterno segundo
sin pensar nos dejamos llevar y hoy
tenemos un camino porque juntos lo elegimos
a tu medida fui hecha para ti
soy tu alegría tu amor tu porvenir
lo que decidió la vida
nadie más lo puede desunir
a mi medida naciste para mí
lo que quería por fin lo conseguí
que la llama siga viva
tenemos una vida por vivir
desde que estoy en tus brazos
ya no hay herida que duela
somos el nudo de un lazo
somos dos almas gemelas
que al amor no ponen condición
estaba escrito en el destino
era un sueño y lo cumplimos
a tu medida fui hecha para ti
soy tu alegría tu amor tu porvenir
lo que decidió la vida
nadie más lo puede desunir
a mi medida naciste para mí
lo que quería por fin lo conseguí
que la llama siga viva
tenemos una vida por vivir
a tu medida tenemos una vida por vivir
a tu medida tenemos una vida por vivir"
60,A Tu Mismo Nivel,Presizzo,"un tiempo
fui campesino
y desde
muy niño
me enseñé
a sembrar
pero todo
era tristeza
vivía
en la pobreza
tuve
que cambiar
me convertí
en traficante
primero
ayudante
de un hombre
famoso
pero cambiaron
las cosas
la vida
es curiosa
hoy
soy poderoso
mucho
anduve
trabajando
allá
por durango
y por zacatecas
por muchos
otros lugares
allá
por nogales
también
agua prieta
de esa
cárcel
de durango
hace algunos
años
fui
su prisionero
pero
no pude
aguantarme
tuve
que fugarme
con mis compañeros
me gusta
tener
amigos
que sean
decididos
y que
me sean
fieles
y cuando
estoy
con mi gente
que toque
presizzo
para estar
alegres
cantando
ya me despido
del rancho
querido
que me vio
nacer
ese rancho
de la palma
tengo
tantas ganas
de volverlo
a ver"
61,A Tu Salud,Elías Medina,"desafortunadamente
no te olvido
y me obligo
a pistear
lo hago
por salud
mental
para poder
dormir
sin ti
una noche
más
no soy
el mismo
que tu conociste
traigo
el corazón
bien
roto
y mi rostro
triste
y la verdad
que tomo
poco
para lo que debería
tomar
prefiero
que me vean
borracho
a verme
llorar
pero no quiero
saber
de ti
a mi boca
le tengo
prohibido
mencionar
tu nombre
y no
pienso
dejar
de tomar
haré
que mi hígado
se haga
pedazos
y este
amor
se borre
pero no quiero
saber
de ti
que se muera
tu recuerdo
y el alcohol
me sobre
otra
excusa
tengo
que inventar
no quiero
llegar
a casa
y es lo mismo
cada noche
una más
a tu salud
y que
este amor
descanse
en paz
no soy
el mismo
que tú conociste
traigo
el corazón
bien
roto
y mi rostro
triste
y la verdad
qué tomo
poco
para lo que debería
tomar
prefiero
que me vean
borracho
a verme
llorar
pero no quiero
saber
de ti
a mi boca
le tengo
prohibido
mencionar
tu nombre
y no
pienso
dejar
de tomar
haré
que mi hígado
se haga
pedazos
y este
amor
se borre
pero no quiero
saber
de ti
que se muera
tu recuerdo
y el alcohol
me sobré
otra
excusa
tengo
que inventar
no quiero
llegar
a casa
y es lo mismo
cada noche
una más
a tu salud
y que
este amor
descanse
en paz"
62,A Ver Quien Duele Más,Ulices Chaidez,"no digas nada solo vine a despedirme
ya está tomada esta decisión de irme
quieras o no yo ya me voy
ya es suficiente lo que has hecho
que ya ni siento el dolor
me voy amor derrotado en esta historia
quiero pensar que disfrutas tu victoria
aunque al final tú y yo sabemos
que extrañarás a cada uno de mis besos
a ver quién duele más y a ver quién duele menos
el que amó de verdad o el que fue un simple juego
creo que está clara la cosa ahí vamos unas por otras
a ver quién sufre más
a ver quién duele más cuando se acabe la fiesta
que estés en soledad y no ayude las cervezas
sé que te vas a acordar de este loco te lo juro
cuando quieras un abrazo pero no te llene ni uno
a ver quién duele más
a ver quién duele más y a ver quién duele menos
el que amó de verdad o el que fue un simple juego
creo que está clara la cosa ahí vamos unas por otras
a ver quién sufre más
a ver quién duele más cuando se acabe la fiesta
que estés en soledad y no ayude las cervezas
sé que te vas a acordar de este loco te lo juro
cuando quieras un abrazo pero no te llene ni uno
a ver quién duele más"
65,Abcdario part Junior H,Eden Muñoz,"desde que tú te fuiste puse el modo puto en on
ya ni salir con morras guapas me trae emoción
me vi con una que parecía tu clon
muy bonito y todo pero no había conexión
me acabé el abecedario desde la a hasta la z
ya hasta repetí algunas letras
tú eras la oficial yo era tu por mientras
fui tu casi algo
chale ando agüitado todas son de paso
para que sean interesantes le doy fondo al vaso
y si busco en tinder en tu físico me baso
ser una mierda sе puso de moda no sé en qué momento
yo quеría ser bueno pero morí en el intento
en vez de arreglar corazones voy a romperlos
quiero no tener sentimientos
no sé qué tengo
yo creo que ocupo un psicólogo
o lentes para ver que tú no me quieres como yo
y agarrar el rollo y de paso mi dignidad
tú me conociste entero y me dejaste a la mitad
me acabé el abecedario desde la a hasta la z
ya hasta repetí algunas letras
tú eras la oficial yo era tu por mientras
fui tu casi algo
chale ando agüitado todas son de paso
para que sean interesantes le doy fondo al vaso
y si busco en tinder en tu físico me baso
edén muñoz
junior h
méxico en la casa
me tienes yendo a terapia y ni siquiera fuiste para pedir perdón
si mi vida es un desmadre ya sabrás mi corazón
desde que valió contigo yo me eché a la perdición
me eché a la perdición
chale yo ni las fotos he borrado
y tú ya traes nuevo ganado
pasa tips porque eres experta olvidando
llama please
qué hay que hacer para irlo anotando"
66,Abeja Reina,Traileros Del Norte,"con amor
te busqué
un colmenar
te llevé
de la mano
no dormí
fabricando
la miel
que te alimentara
con el polen
más fino
del mundo
construí
tu cama
trabajaba panal
por panal
mientras descansabas
me equivoqué
me equivocaba
mientras te amaba
poquito a poco
me aniquilabas
y te sentías
abeja reina
que ambicionabas
abeja reina
una colmena
abeja reina
de oro
y seda
y yo sabía
abeja reina
vendía
mi vida
abeja reina
con tal
de darte
abeja reina
lo que querías
te ofrecieron
un trono mejor
donde tú reinaras
desayunas caviar
con champán
todas las mañanas
te podrán
sobornar
pero nunca
te darán
su sombra
el amor
mi querida
señora
con nada
se compra
y te sentías
abeja reina
que ambicionabas
abeja reina
una colmena
abeja reina
de oro
y seda
y yo sabía
abeja reina
vendía
mi vida
abeja reina
con tal
de darte
abeja reina
lo que querías
dónde estarás
amor
qué te darán
de cena
quién
te cobijará
abeja reina
dónde estarás
amor
qué te darán
de cena
quién
te cobijará
abeja reina"
67,Abismos Nostalgia part Reik,Adriel Favela,"fuimos cometas a tierra
un amor que el tiempo despintara
el silencio es un grito de guerra
y el olvido no existe ni existirá
y mis sueños se vuelven historia
confundí un segundo con la eternidad
abismos nostalgia
te llevaste hasta mi aire
no sé cómo respirar
ni hechizos ni magia
no hay poder sobre la tierra
que nos pueda reparar
y la vida va en contra mía
es la noche una herida que viene y va
mientras mi corazón se enfría
cada vela que estaba encendida se apagará
fuimos castillos de viento
prisioneros que nadie rescatara
solo un fugaz sentimiento
un momento que desaparecerá
mis sueños se vuelven historia
confundí un segundo con la eternidad
abismos nostalgia
te llevaste hasta mi aire
no sé cómo respirar
ni hechizos ni magia
poder sobre la tierra que nos pueda reparar
y la vida va en contra mía
es la noche una herida que viene y va
mientras mi corazón se enfría
cada vela que estaba encendida se apagará
fuimos cometas a tierra
un amor que con el tiempo se despintara"
68,Abrazaditos,Patsy Torres,"ayay
suavecito
yo quiero bailar contigo junto a tu cuerpo abrazaditos
y bailar toda la noche sentir tu cuerpo juntito al mío
y que me abraces suavecito
que me acaricies despacito
que me apapaches suavecito
y nos quedemos abrazaditos
me quiero quedar contigo que me hagas tuya una y mil veces
te quiero llevar grabado como tatuaje aquí en mi mente
y que me abraces suavecito
que me acaricies despacito
que me apapaches suavecito
y nos quedemos abrazaditos
ayayayayay
abrazaditos
ayayayay
hey
eso
quiero detener el tiempo cuando me tienes abrazadita
y guardar esos momentos solo contigo aquí cerquita
y que me abraces suavecito
que me acaricies despacito
que me apapaches suavecito
y nos quedemos abrazaditos
me quiero quedar contigo que me hagas tuya una y mil veces
te quiero llevar grabado como tatuaje aquí en mi mente
y que me abraces suavecito
que me acaricies despacito
que me apapaches suavecito
y nos quedemos abrazaditos
y que me abraces suavecito
que me acaricies despacito
que me apapaches suavecito
que nos quedemos abrazaditos
yo quiero bailar contigo mi amor suavecito suavecito
junto a tu cuerpo abrazaditos abrazaditos"
69,Abrazado de Un Poste,Lorenzo de Monteclaro,"me dejaste abrazado de un poste
esperándote y nunca llegaste
me dijiste que ahí te esperara
bien recuerdo que me lo juraste
ya muy noche me fui de la esquina
a tomar me metí a una cantina
me senté y le pedí al cantinero
una copa y después la botella
junto a mí se arrimó un compañero
que muy triste me dijo su pena
él también se quedó en una esquina
y a la cita tampoco fue ella
conversamos le dije tu nombre
dirección y la casa en que vives
un cigarro me pidió aquel hombre
cantinero otra copa nos sirve
ya no sigas me dijo llorando
es la misma que estuve esperando
conversamos le dije tu nombre
dirección y la casa en que vives
un cigarro me pidió aquel hombre
cantinero otra copa nos sirve
ya no sigas me dijo llorando
es la misma que estuve esperando"
70,Abrazado de Un Poste,Mazizo Musical,"me dejaste abrazado de un poste
esperando te y nunca llegaste
me dijiste que ahi te esperara
bien recuerdo que me lo juraste
ya muy pronto me fui de la esquina
y a tomar me meti a una cantina
me sente y le pedi al cantinero
una copa y despues la botella
junto a mi se arrimo un companero
que muy triste me dijo su pena
el tambien se quedo en una esquina
y a la cita tampoco fue ella
conversamos le dije tu nombre
direccion y la casa en que vives
un cigarro me pidio aquel hombre
cantinero otra copa nos sirve
ya no sigas me dijo llorando
es la misma que estuve esperando
conversamos le dije tu nombre
direccion y la casa en que vives
un cigarro le pido a aquel hombre
cantinero otra copa nos sirve
ya no sigas me dijo llorando
es la misma que estuve esperando"
71,Abrázame part Felipe Botello y El Sonoro Rugir,Ángela Aguilar,"me he preguntado
dónde le puedo encontrar
atento aguardo
buscando alguna señal alguna señal
mi sufrimiento ha acabado
desde que veo tu mirar
tanto que anduve penando
y hoy me calma la ansiedad
cómo me alegra tu tacto
abrázame abrázame fuerte
abrázame
no me dejes por favor
no me dejes por favor
corazón pardo
por arriesgar y fallar
sigue soñando
que algo bueno llegará inténtalo ya
mi sufrimiento ha acabado
desde que veo tu mirar
tanto que anduve penando
y hoy me calma la ansiedad
cómo me alegra tu tacto
abrázame abrázame fuerte
no me dejes por favor
no me dejes por favor
abrázame no me dejes
no me dejes por favor
abrázame abrázame fuerte
mi sufrimiento ha acabado
tanto que anduve penando
y hoy me calma la ansiedad
cómo me alegra tu tacto
abrázame abrázame fuerte
no me dejes por favor
no me dejes por favor abrázame
no me dejes por favor abrázame
no me dejes por favor"
72,Abrázame y Bésame,Sparx,"si me amas como dices que me amas
bésame y hazme creer que soy la única en tu vida
y convénceme que para ti no existe
otro amor y que tú siempre serás parte de mis días
abrázame y bésame y llévame hasta la locura
y no dejes nuestro amor en un mar donde lo inunde la duda
demuéstrame enséñame pórtate como si de veras
soy tu única inquietud tu ansiedad y dame amor de mil maneras
junto a ti todo es tan maravilloso
y me puedo ver contigo para siempre vida mía
pero a veces no sé si todo es mentira
y necesito que me afirmes que me quieres todavía
abrázame convénceme de que mi amor es tu locura
y que solo para mí es tu amor tu cariño y tu ternura
y bésame enséñame con hechos que en verdad me quieres
que tu mundo he sido yo no hay nadie más
y dime que por mí te mueres
abrázame y bésame y llévame hasta la locura
y no dejes nuestro amor en un mar donde lo inunde la duda
demuéstrame enséñame pórtate como si de veras
soy tu única inquietud tu ansiedad y dame amor de mil maneras"
73,Abrázame,Patsy Torres,"ya no quiero oír los alborotos del pasado
ven abrázame
deja ya el pasado que se quede en el olvido
abrázame abrázame
hoy yo sé que soy culpable y no lo voy a negar
no pude ver que lo que quiero es tu querer
pero hoy todo ha cambiado yo te quiero aquí a mi lado
abrázame
papapapapapapapapa
papapapapapapapapa
ya no quiero oír los alborotos del pasado
ven abrázame
deja ya el pasado que se quede en el olvido
abrázame abrázame
hoy yo sé que soy culpable y no lo voy a negar
no pude ver que lo que quiero es tu querer
pero hoy todo ha cambiado yo te quiero aquí a mi lado
abrázame
papapapapapapapapa
papapapapapapapapa
cómo te extraño te necesito
si tú regresas para siempre te amaré
papapapapapapapapa
papapapapapapapapa"
74,Aca Entre Nos,Los Dos Gilbertos,"por presumir
a mis amigos
les conté
que en
el amor
ninguna pena
me aniquila
que pa´
probarles
de tus besos
me olvidé
y me bastaron
unos tragos
de tequila
les platiqué
que me encontré
con otro amor
y que
en sus brazos
fui dejando
de quererte
que te aborrezco
desde el día
de tu traición
que
hay momentos
que ha
deseado
hasta la muerte
acá entre
nos
quiero que sepas
la verdad
no te
he dejado
de adorar
allá en
mi triste
soledad
me han dado
ganas de gritar
salir corriendo
y preguntar
que es
lo que
has hecho
de tu vida
acá entre
nos
siempre
te voy
a recordar
y hoy
que a
mi lado
ya no
estás
no queda
más
que confesar
que ya
no puedo
soportar
que estoy
odiando
sin odiar
porqué
respiro
por la herida
acá entre
nos
siempre
te voy
a recordar
y hoy
que a
mi lado
ya no
estás
no queda
más
que confesar
que ya
no puedo
soportar
que estoy
odiando
sin odiar
porqué
respiro
por la herida"
